"","id_student","code_module","code_presentation","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","week1","week2","week3","week4","week5","week6","week7","week8","week9","week10","week11","week12","week13","week14","week15","week16","week17","week18","week19","week20","week21","week22","week23","week24","week25","week26","week27","week28","week29","week30","week31","week32","week33","week34","week35","week36","week37","week38","week39","assess_CMA","assess_TMA"
"3509","609873","BBB","2013J","Female","Scotland","HE Qualification","30-40%","0-35",0,"120","N","Withdrawn",6,31,9,0,2,0,0,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57
"3510","609887","BBB","2013J","Female","East Anglian Region","No Formal quals","10-20%","0-35",0,"60","N","Fail",8,0,46,19,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60
"3511","610032","BBB","2013J","Female","London Region","A Level or Equivalent","0-10%","35-55",0,"60","N","Distinction",38,49,234,57,111,24,120,67,35,7,0,20,31,132,172,9,76,12,143,73,80,102,94,254,13,22,28,30,19,107,26,0,13,26,58,18,10,0,0,96,80.5
"3512","610260","BBB","2013J","Female","South West Region","HE Qualification","70-80%","0-35",0,"60","N","Pass",16,45,15,9,24,18,15,0,1,38,0,0,8,24,4,23,0,10,38,0,26,0,39,30,0,26,15,36,9,0,0,2,0,46,21,0,0,0,0,100,79
"3513","610340","BBB","2014B","Female","Wales","Lower Than A Level","20-30%","35-55",0,"60","N","Fail",0,2,2,0,0,0,22,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,62.3333333333333
"3514","610362","BBB","2013J","Female","London Region","Lower Than A Level","20-30%","35-55",0,"60","N","Pass",50,97,81,0,16,48,20,0,0,0,0,66,12,47,0,26,8,1,27,4,1,8,7,19,0,8,4,0,17,0,0,17,9,36,35,0,0,0,1,100,52.5
"3515","610385","BBB","2014J","Female","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,"60","Y","Pass",93,2,19,17,20,34,84,76,0,2,0,8,0,41,125,90,51,10,0,250,23,153,30,0,15,0,62,112,335,39,34,59,60,50,0,0,0,0,0,NA,82.8
"3516","610405","BBB","2014J","Female","North Western Region","A Level or Equivalent","50-60%","0-35",0,"60","N","Pass",26,9,24,21,28,115,0,23,3,7,7,9,181,0,1,13,34,43,95,9,8,48,0,17,56,39,62,18,1,0,0,0,0,13,0,0,0,0,0,NA,78.8
"3517","610416","BBB","2014B","Female","South East Region","Lower Than A Level","30-40%","35-55",0,"60","N","Pass",25,10,46,85,24,145,27,58,38,48,31,82,54,30,17,56,85,73,17,21,15,97,108,30,15,6,20,75,9,38,51,34,1,0,0,0,0,0,0,72,61.4
"3518","610423","BBB","2013J","Male","Wales","A Level or Equivalent","30-40%","0-35",0,"60","N","Fail",17,0,57,7,33,33,6,17,0,9,0,0,28,76,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.6666666666667,72
"3519","610428","BBB","2013J","Female","Wales","A Level or Equivalent","0-10%","35-55",0,"60","N","Pass",7,0,3,2,23,0,43,64,8,0,0,0,0,28,0,2,2,0,1,0,0,35,0,2,0,0,0,0,11,75,3,0,0,0,7,0,0,0,0,73.3333333333333,74.3333333333333
"3520","610470","BBB","2014J","Female","London Region","Post Graduate Qualification","10-20%","35-55",0,"60","N","Pass",173,24,2,7,80,11,63,14,1,0,0,0,17,34,22,119,0,0,0,30,117,113,5,0,7,33,91,32,7,0,0,0,0,188,0,0,0,0,0,NA,70.6
"3521","610545","BBB","2014J","Female","South West Region","A Level or Equivalent","60-70%","0-35",0,"60","N","Pass",113,15,38,70,142,107,57,4,32,0,5,1,29,4,16,37,19,18,41,61,75,31,2,0,0,72,11,103,59,86,92,7,52,38,0,0,1,0,0,NA,75.8
"3522","610553","BBB","2013J","Female","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,"60","N","Pass",28,28,32,4,24,0,3,0,0,32,12,0,1,1,5,0,1,1,15,0,0,0,0,38,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,72,62.8333333333333
"3523","610700","BBB","2013J","Female","South West Region","Lower Than A Level","60-70%","0-35",0,"120","N","Fail",0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,66
"3524","610725","BBB","2013J","Male","Wales","A Level or Equivalent","60-70%","0-35",0,"60","N","Pass",8,0,0,0,0,0,4,13,0,0,0,0,0,1,0,0,3,0,22,0,0,0,0,2,0,0,0,0,0,27,0,1,0,0,0,0,0,0,0,60,68.6666666666667
"3525","610731","BBB","2013J","Female","Wales","Lower Than A Level","90-100%","35-55",0,"60","N","Fail",2,22,0,0,12,0,1,24,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,66
"3526","610745","BBB","2013J","Female","East Anglian Region","A Level or Equivalent","90-100%","35-55",0,"60","N","Pass",129,29,49,119,105,10,10,29,1,1,0,0,25,81,3,39,0,0,55,4,2,20,0,26,0,0,0,1,6,34,0,44,1,0,0,0,0,0,0,100,62
"3527","610750","BBB","2013J","Female","East Anglian Region","HE Qualification","80-90%","35-55",0,"60","N","Distinction",35,16,38,0,11,47,2,45,4,0,2,9,0,63,71,11,2,37,32,0,0,32,53,18,4,0,6,99,2,4,0,38,4,18,4,0,0,0,0,96,78.8333333333333
"3528","610763","BBB","2013J","Male","Wales","HE Qualification","90-100%","0-35",0,"60","N","Pass",8,18,20,0,0,1,0,26,13,44,2,0,0,0,0,28,0,0,1,0,15,0,0,2,0,20,0,0,1,20,0,0,0,0,0,0,0,0,0,100,84.1666666666667
"3529","610776","BBB","2013J","Female","Wales","A Level or Equivalent","0-10%","0-35",0,"60","N","Fail",0,0,13,0,52,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,NA
"3530","610780","BBB","2013J","Female","East Midlands Region","A Level or Equivalent","0-10%","0-35",0,"120","N","Fail",5,0,31,0,0,0,8,29,0,0,0,0,0,14,2,0,0,0,0,0,2,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3333333333333,64.4
"3531","610802","BBB","2013J","Female","Wales","A Level or Equivalent","40-50%","35-55",0,"120","N","Withdrawn",12,49,59,57,19,27,43,62,48,7,13,8,0,0,15,15,0,32,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71.5
"3532","610804","BBB","2013J","Female","Wales","A Level or Equivalent","80-90%","0-35",0,"60","N","Fail",12,0,8,0,0,0,18,75,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,73
"3533","610906","BBB","2013J","Female","West Midlands Region","A Level or Equivalent","80-90%","0-35",0,"60","N","Pass",15,0,0,6,10,14,0,28,1,11,0,0,16,19,5,5,6,36,19,2,4,7,9,32,2,7,20,2,23,17,2,0,26,10,6,0,0,0,0,92,79.5
"3534","611004","BBB","2013J","Female","Wales","A Level or Equivalent","60-70%","0-35",0,"60","N","Fail",2,0,7,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,74
"3535","611012","BBB","2013J","Female","South Region","A Level or Equivalent","70-80%","35-55",0,"60","N","Pass",19,79,54,20,22,48,12,37,26,58,59,0,10,0,12,0,32,2,54,6,22,21,37,36,0,5,1,0,54,1,0,16,0,0,35,0,0,1,0,80,70.5
"3536","611017","BBB","2013J","Female","South Region","A Level or Equivalent","50-60%","0-35",0,"60","N","Pass",0,50,65,7,5,66,5,0,0,0,1,30,0,49,1,17,0,27,18,0,0,0,78,16,0,13,1,24,49,44,0,0,24,84,74,0,0,0,0,64,83.3333333333333
"3537","611023","BBB","2013J","Female","Wales","Lower Than A Level","60-70%","0-35",0,"60","N","Pass",0,0,7,0,3,0,2,15,0,0,0,0,0,15,4,12,2,0,15,0,0,0,2,20,0,0,0,0,0,27,0,8,0,0,0,2,0,0,0,88,74
"3538","611048","BBB","2013J","Male","Wales","A Level or Equivalent","70-80%","0-35",0,"60","N","Fail",19,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60
"3539","611051","BBB","2013J","Male","Wales","HE Qualification","30-40%","35-55",0,"60","N","Fail",0,83,14,21,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36
"3540","611060","BBB","2013J","Female","Wales","HE Qualification","70-80%","35-55",0,"60","N","Pass",0,22,26,13,0,0,40,59,19,7,0,0,0,83,23,0,16,20,18,1,41,30,0,86,0,5,0,0,12,44,0,0,64,0,8,0,0,0,0,96,79.5
"3541","611182","BBB","2013J","Female","North Western Region","Lower Than A Level","30-40%","0-35",0,"60","N","Fail",3,0,6,0,0,0,3,18,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70
"3542","611228","BBB","2013J","Female","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,"60","N","Pass",24,28,29,7,0,11,30,26,29,4,3,0,19,50,0,6,0,32,32,0,3,4,16,15,13,0,0,0,18,5,0,0,0,11,3,1,0,0,0,88,72.8
"3543","611233","BBB","2014B","Male","South East Region","Lower Than A Level","60-70%","35-55",0,"60","N","Withdrawn",32,50,19,15,29,13,4,22,0,3,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,79
"3544","611241","BBB","2014J","Female","East Midlands Region","Lower Than A Level","30-40%","0-35",0,"60","N","Pass",1,20,2,0,0,5,0,14,3,0,0,0,1,0,3,24,2,0,0,1,0,120,6,0,3,0,3,0,99,0,0,0,0,211,0,2,0,0,0,NA,68.2
"3545","611268","BBB","2013J","Female","North Western Region","A Level or Equivalent","20-30%","35-55",0,"120","N","Fail",40,0,82,31,87,4,43,20,0,0,0,0,94,89,250,117,156,94,79,3,0,0,0,49,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,100,66
"3546","611275","BBB","2014J","Male","South Region","A Level or Equivalent","80-90%","35-55",0,"60","N","Withdrawn",0,30,45,0,23,18,1,83,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,27.5
"3547","611315","BBB","2013J","Female","East Midlands Region","A Level or Equivalent","80-90%","35-55",0,"60","N","Distinction",137,6,70,81,26,55,102,8,30,51,34,0,91,157,121,61,157,72,103,52,32,34,60,113,63,7,0,6,0,37,5,0,0,9,21,0,0,10,0,92,88.6
"3548","611329","BBB","2014J","Female","London Region","HE Qualification","20-30%","0-35",0,"60","N","Pass",89,20,10,9,43,16,138,10,0,0,0,0,24,60,8,32,33,3,191,77,97,35,1,0,195,41,5,1,103,0,132,105,218,25,0,0,0,0,0,NA,56
"3549","611348","BBB","2014B","Female","London Region","HE Qualification","20-30%","0-35",0,"90","N","Pass",67,1,7,2,0,51,50,2,0,0,50,116,1,1,0,1,158,0,0,42,9,174,0,1,0,0,0,148,1,17,80,12,0,0,0,0,0,0,0,76,79.1666666666667
"3550","611383","BBB","2013J","Female","East Midlands Region","A Level or Equivalent","40-50%","35-55",0,"120","N","Distinction",11,20,21,21,38,14,17,18,8,0,5,2,35,4,7,13,2,24,18,9,5,5,6,33,29,7,40,4,33,17,9,5,28,13,1,1,0,0,0,90,81.6666666666667
"3551","611475","BBB","2014B","Female","South East Region","Lower Than A Level","70-80%","35-55",0,"60","N","Pass",47,15,5,6,26,6,9,6,23,16,0,24,0,0,19,7,3,26,0,0,27,3,0,0,0,3,15,1,1,1,0,1,0,0,0,0,0,0,0,88,81
"3552","611531","BBB","2013J","Male","Scotland","Lower Than A Level","30-40%","35-55",0,"60","N","Pass",100,46,191,72,229,70,192,188,140,58,172,35,94,288,323,206,75,120,117,141,89,28,121,109,63,69,11,14,27,80,14,0,50,72,87,61,44,13,11,92,78.8333333333333
"3553","611586","BBB","2014B","Female","North Western Region","Lower Than A Level","0-10%","0-35",0,"120","N","Withdrawn",28,4,3,0,5,75,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,69
"3554","611688","BBB","2013J","Female","Ireland","Lower Than A Level","60-70%","0-35",0,"60","N","Pass",1,107,52,9,103,40,92,48,13,28,5,32,201,227,23,54,55,75,164,0,15,19,57,69,0,1,19,24,39,1,11,22,52,36,73,0,0,0,0,100,66.6
"3555","611690","BBB","2013J","Female","Ireland","A Level or Equivalent","80-90%","0-35",0,"60","N","Pass",0,9,0,2,22,26,0,37,9,2,0,0,13,39,6,0,0,1,1,0,0,0,0,53,0,0,11,0,3,80,0,32,0,1,0,0,0,0,0,100,64.8333333333333
"3556","611821","BBB","2014J","Female","London Region","HE Qualification","20-30%","0-35",0,"60","N","Pass",10,84,37,16,36,101,16,12,27,9,6,3,71,106,41,25,102,39,38,136,55,21,10,33,43,2,44,30,4,6,0,0,0,66,0,3,0,0,0,NA,48.2
"3557","611974","BBB","2014B","Female","North Western Region","Lower Than A Level","0-10%","0-35",0,"60","N","Withdrawn",16,85,0,27,0,76,4,28,21,26,3,21,0,0,1,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,69.6666666666667
"3558","612082","BBB","2014B","Female","Scotland","HE Qualification","50-60%","0-35",0,"60","N","Distinction",29,100,5,26,27,70,10,20,7,0,67,70,5,0,0,6,70,1,0,0,0,105,0,0,8,0,0,86,0,0,44,40,0,0,0,0,0,0,0,96,74
"3559","612120","BBB","2014B","Female","East Midlands Region","Lower Than A Level","70-80%","0-35",0,"60","N","Fail",0,71,1,26,24,53,0,0,31,34,0,35,0,30,0,41,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,69.5
"3560","612135","BBB","2014J","Female","South Region","A Level or Equivalent","90-100%","0-35",0,"60","N","Distinction",60,41,50,0,0,55,85,23,0,55,0,136,3,0,82,74,29,167,0,157,11,44,63,2,0,93,0,61,9,0,22,0,0,100,0,0,0,0,0,NA,89
"3561","612210","BBB","2013J","Female","Scotland","A Level or Equivalent","50-60%","0-35",0,"60","N","Pass",5,48,14,0,12,12,5,16,0,46,43,0,16,15,16,2,9,12,95,0,0,0,4,61,0,0,0,0,41,50,0,0,0,0,12,0,0,0,0,85,66
"3562","612212","BBB","2014B","Female","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,"120","Y","Fail",0,76,35,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,58
"3563","612217","BBB","2013J","Female","Yorkshire Region","Lower Than A Level","70-80%","35-55",0,"180","N","Pass",38,6,24,0,5,0,0,0,0,0,0,0,32,24,1,0,0,14,2,0,0,1,1,17,0,11,9,0,15,4,0,3,0,0,0,2,0,0,0,90,63.8
"3564","612230","BBB","2014J","Female","South East Region","Lower Than A Level","30-40%","0-35",0,"120","N","Pass",16,1,44,0,1,14,91,23,23,0,0,1,5,32,4,63,2,0,3,38,90,74,0,10,0,1,23,35,55,51,17,6,40,25,3,0,0,0,0,NA,83.2
"3565","612247","BBB","2014J","Female","South East Region","Lower Than A Level","70-80%","35-55",0,"60","N","Pass",192,62,60,18,47,24,16,68,79,24,0,0,80,60,77,81,22,0,69,119,159,113,62,162,90,0,20,6,0,0,41,163,165,279,14,2,0,0,0,NA,72.75
"3566","612252","BBB","2013J","Male","South East Region","A Level or Equivalent","10-20%","35-55",0,"60","N","Pass",10,10,82,2,1,50,18,29,0,0,0,0,0,49,6,1,17,0,47,0,0,0,0,41,0,46,0,11,0,35,1,1,0,0,29,0,0,2,0,88,81.6666666666667
"3567","612255","BBB","2013J","Male","South East Region","Lower Than A Level","20-30%","35-55",0,"60","N","Pass",0,46,19,0,89,15,2,7,40,19,4,0,44,4,33,56,0,13,19,10,9,9,35,10,11,0,16,3,11,13,0,20,0,20,5,0,0,0,0,96,84.3333333333333
"3568","612337","BBB","2014J","Female","North Western Region","A Level or Equivalent","30-40%","0-35",0,"120","N","Withdrawn",15,15,35,16,8,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
"3569","612355","BBB","2013J","Female","South East Region","A Level or Equivalent","30-40%","0-35",0,"60","N","Pass",71,5,4,18,5,13,14,5,4,32,16,0,50,28,5,1,5,4,54,14,12,0,0,98,0,3,57,42,0,16,0,0,0,0,18,0,0,0,0,100,89.3333333333333
"3570","612361","BBB","2013J","Female","South East Region","A Level or Equivalent","40-50%","35-55",0,"60","N","Pass",0,8,21,71,35,0,31,102,15,0,13,0,40,51,14,1,11,58,26,107,0,0,97,55,0,16,3,0,68,3,0,15,0,29,22,0,0,0,0,84,75.3333333333333
"3571","612370","BBB","2014B","Female","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,"60","N","Fail",121,65,27,23,6,20,26,26,3,0,0,33,5,5,0,0,16,0,0,0,6,59,6,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,76,68.6
"3572","612484","BBB","2013J","Female","Ireland","A Level or Equivalent","60-70%","35-55",0,"60","N","Pass",130,105,93,38,29,29,48,55,35,12,0,8,0,91,63,27,28,37,116,23,56,26,23,77,56,23,13,61,13,34,26,47,7,38,43,7,0,8,0,90,68.2
"3573","612488","BBB","2013J","Female","Ireland","A Level or Equivalent","10-20%","0-35",0,"60","N","Distinction",146,121,33,9,87,51,34,48,17,15,2,26,166,93,0,45,24,78,59,0,11,26,29,72,1,0,0,1,0,32,0,0,41,0,25,0,0,0,0,100,85
"3574","612517","BBB","2013J","Female","Ireland","A Level or Equivalent","0-10%","0-35",0,"60","N","Pass",0,0,1,2,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,NA,65.6
"3575","612566","BBB","2014J","Female","South East Region","Lower Than A Level","10-20%","0-35",0,"60","N","Pass",55,39,12,15,23,80,22,3,8,33,0,25,11,46,7,0,16,87,54,73,23,22,13,18,100,16,37,53,36,9,0,0,13,66,11,0,1,0,0,NA,87.2
"3576","612600","BBB","2014B","Female","East Midlands Region","Lower Than A Level","20-30%","0-35",0,"60","N","Fail",0,5,12,5,0,62,0,0,0,3,0,25,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,79
"3577","612656","BBB","2013J","Female","South East Region","HE Qualification","90-100%","35-55",0,"120","N","Distinction",37,14,64,13,24,21,9,36,2,1,0,0,0,18,11,15,8,19,1,0,43,5,14,41,22,4,0,1,16,48,20,0,0,20,8,0,0,0,0,100,81.5
"3578","612658","BBB","2013J","Female","South East Region","HE Qualification","30-40%","0-35",0,"120","N","Distinction",7,29,32,26,47,19,40,47,2,2,10,25,0,21,44,0,0,0,55,5,0,1,60,31,0,0,1,16,8,23,26,0,0,4,19,0,0,0,0,72,84.5
"3579","612661","BBB","2013J","Female","South East Region","HE Qualification","90-100%","35-55",0,"120","N","Distinction",105,21,17,8,19,30,8,1,19,0,30,0,2,5,16,34,14,42,6,1,31,20,30,21,12,28,3,3,45,21,30,0,1,12,9,0,7,6,1,100,82.6666666666667
"3580","612684","BBB","2013J","Female","Yorkshire Region","Lower Than A Level","50-60%","0-35",0,"120","N","Pass",88,14,0,1,0,59,107,29,10,6,0,0,71,126,3,20,8,15,39,0,3,15,2,26,0,0,4,9,28,34,63,38,5,4,48,0,0,0,0,90,65
"3581","612721","BBB","2014B","Female","South West Region","A Level or Equivalent","50-60%","35-55",0,"60","N","Distinction",69,19,103,37,49,56,61,67,43,11,44,17,34,0,0,15,33,6,18,0,0,22,119,0,0,35,42,25,13,16,6,12,3,0,0,0,0,0,0,92,83.8333333333333
"3582","612756","BBB","2014B","Female","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,"60","N","Pass",148,84,47,55,104,31,66,89,62,336,189,68,62,48,92,36,47,48,11,65,11,28,20,28,41,89,8,34,65,0,5,15,0,0,0,0,0,0,0,92,78.3333333333333
"3583","612757","BBB","2013J","Male","North Region","HE Qualification","80-90%","35-55",0,"120","N","Pass",70,99,31,11,14,47,30,28,7,17,31,5,11,5,10,8,2,58,4,26,13,3,68,23,4,0,9,55,2,5,5,21,0,0,6,1,4,5,0,100,82.8
"3584","612841","BBB","2014B","Female","Wales","A Level or Equivalent","90-100%","0-35",0,"60","N","Pass",0,0,0,1,0,0,28,0,0,0,0,14,0,0,0,0,12,0,0,0,0,37,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,76,78.1666666666667
"3585","612862","BBB","2014B","Female","South Region","A Level or Equivalent","90-100%","0-35",0,"60","N","Distinction",222,207,183,0,35,123,11,9,0,0,0,137,117,112,32,49,123,36,0,0,0,26,87,0,6,0,0,26,60,37,11,12,0,0,0,0,0,0,0,92,90.2
"3586","612891","BBB","2013J","Female","Ireland","Lower Than A Level","30-40%","35-55",0,"60","N","Pass",3,106,139,14,136,37,74,102,39,143,118,19,0,84,52,79,35,120,32,17,76,15,126,167,19,13,80,48,74,149,86,32,7,59,90,0,7,0,0,92,58.8333333333333
"3587","612919","BBB","2014B","Female","Scotland","A Level or Equivalent","20-30%","35-55",0,"75","N","Pass",99,209,353,495,235,235,77,73,164,102,313,249,125,156,95,174,217,134,80,81,170,175,105,81,78,186,204,304,226,287,189,430,91,13,0,0,0,0,0,100,75.1666666666667
"3588","613038","BBB","2014B","Female","North Western Region","HE Qualification","50-60%","35-55",0,"60","N","Pass",0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,17,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,72.6
"3589","613047","BBB","2014B","Female","Scotland","Lower Than A Level","20-30%","35-55",0,"60","N","Fail",0,7,6,0,0,2,18,0,4,0,1,22,3,0,0,0,24,2,1,0,0,27,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,60,57.6
"3590","613093","BBB","2014B","Female","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,"60","N","Pass",0,0,18,40,8,20,25,3,4,39,8,2,16,34,0,3,6,6,3,39,0,13,7,38,5,0,5,3,0,0,0,0,2,0,0,0,0,0,0,100,72.5
"3591","613102","BBB","2014J","Female","North Western Region","A Level or Equivalent","30-40%","35-55",0,"60","N","Pass",0,1,35,25,55,0,0,9,36,0,40,35,14,13,0,45,29,45,20,108,0,56,30,28,0,0,58,25,33,8,0,8,14,39,4,5,0,0,0,NA,86.4
"3592","613135","BBB","2014J","Male","South West Region","A Level or Equivalent","90-100%","35-55",0,"60","N","Fail",12,6,7,47,0,68,11,61,0,7,0,0,1,0,1,23,0,0,0,0,1,0,0,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,NA,34.8
"3593","613158","BBB","2013J","Female","Ireland","Lower Than A Level","70-80%","35-55",0,"60","N","Pass",15,99,35,50,24,57,45,35,25,0,0,0,11,23,9,4,0,0,28,0,0,2,7,38,0,0,6,0,12,34,3,44,0,0,43,3,0,0,0,92,75.1666666666667
"3594","613160","BBB","2013J","Female","Ireland","A Level or Equivalent","40-50%","0-35",0,"60","N","Distinction",0,29,26,7,29,0,9,0,0,0,0,0,0,41,3,0,0,1,18,3,0,0,0,18,12,1,0,0,16,0,0,0,0,0,0,0,0,0,0,95,81.8
"3595","613161","BBB","2014B","Female","Yorkshire Region","Lower Than A Level","50-60%","0-35",0,"60","N","Withdrawn",6,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,38
"3596","613162","BBB","2013J","Male","Ireland","A Level or Equivalent","40-50%","0-35",0,"120","N","Withdrawn",18,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,62
"3597","613164","BBB","2013J","Female","Ireland","A Level or Equivalent","40-50%","35-55",0,"60","N","Distinction",18,0,2,1,0,0,29,11,0,0,0,0,0,16,1,3,0,0,28,0,0,5,0,13,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,84,77.3333333333333
"3598","613170","BBB","2014B","Female","South West Region","Lower Than A Level","80-90%","0-35",0,"60","N","Pass",12,55,21,41,10,14,27,15,16,6,33,7,0,26,6,17,5,1,0,6,0,41,14,28,0,0,1,31,6,29,17,33,0,0,0,0,0,0,0,88,75.1666666666667
"3599","613171","BBB","2013J","Female","Scotland","Lower Than A Level","30-40%","35-55",0,"60","N","Pass",4,12,10,2,34,27,1,12,47,63,8,0,4,22,55,36,16,9,43,22,18,0,43,31,18,61,19,38,3,81,12,0,0,6,0,0,0,0,0,96,66.6666666666667
"3600","613173","BBB","2013J","Female","Scotland","A Level or Equivalent","60-70%","35-55",0,"60","N","Pass",16,27,61,90,0,39,139,0,7,0,0,37,0,62,8,0,15,50,6,10,0,45,9,49,18,7,65,21,27,11,34,0,0,0,32,0,7,0,0,96,62.3333333333333
"3601","613175","BBB","2013J","Female","Ireland","A Level or Equivalent","40-50%","0-35",0,"60","N","Fail",9,0,23,0,0,5,0,6,50,0,31,0,0,27,237,18,9,17,19,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.3333333333333,69.25
"3602","613177","BBB","2013J","Female","Ireland","A Level or Equivalent","20-30%","35-55",0,"60","N","Pass",171,73,60,69,15,43,45,67,8,25,32,13,52,118,50,48,50,36,167,127,68,74,311,87,80,227,167,93,220,85,120,183,154,250,214,51,24,43,0,96,71.3333333333333
"3603","613191","BBB","2013J","Female","Ireland","Lower Than A Level","20-30%","0-35",0,"60","N","Withdrawn",60,0,70,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,69
"3604","613196","BBB","2013J","Female","Ireland","Lower Than A Level","20-30%","35-55",0,"60","N","Pass",0,0,0,0,39,22,11,0,0,0,0,0,37,1,0,0,28,0,1,0,35,27,6,2,0,0,0,20,0,17,0,0,4,12,1,0,0,0,0,96,69.8333333333333
"3605","613199","BBB","2013J","Female","Ireland","A Level or Equivalent","0-10%","0-35",0,"120","Y","Withdrawn",0,30,42,8,37,34,16,27,5,0,19,0,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,67
"3606","613200","BBB","2013J","Female","Ireland","Lower Than A Level","30-40%","0-35",0,"60","N","Pass",10,40,32,10,40,0,13,41,11,31,94,11,5,43,40,23,27,16,3,10,3,25,23,5,0,27,0,0,7,1,17,79,7,5,22,0,0,1,0,72,66.3333333333333
"3607","613203","BBB","2013J","Female","Ireland","HE Qualification","60-70%","0-35",0,"60","N","Distinction",5,39,69,6,17,0,3,60,21,0,0,0,15,105,10,5,0,14,38,0,0,2,19,87,1,0,0,0,9,81,0,4,24,7,0,18,5,2,0,96,86.5
